Name,Org,Pos,Current Level,Age,Top 100,Org Rk,FB,SL,CB,CH,CMD,FV,IP,K%,BB%,GB%,ERA,xFIP,playerId
"Clayton Andrews","MIL","SIRP","AAA","25.3333333",,34,"30 / 30","45 / 45","","55 / 60","40 / 50","35+",101.2,0.34134615,0.09134615,0.38990826,3.009837157268556,2.7827018986102643,"sa3007226"
"Kai-Wei Teng","SFG","MIRP","AA","23.425",,29,"45 / 50","45 / 50","50 / 50","45 / 50","45 / 60","40",242,0.30009775,0.09970674,0.50877193,3.309916624923064,3.6521881571965618,"sa3007229"
"Joey Murray","TOR","MIRP","AA","25.6138888",,18,"50 / 50","50 / 55","50 / 50","40 / 45","40 / 45","40",184.1,0.30366492,0.09685864,0.36551724,3.2712458634786925,3.1966979349103988,"sa3007234"
"Andrew Politi","BOS","SIRP","AA","25.9166666",,46,"55 / 55","50 / 55","","45 / 50","30 / 40","35+",191.1,0.2907117,0.10494572,0.40083507,4.609755163175919,3.53625864789748,"sa3007243"
"Carlos Vargas","CLE","SIRP","A-","22.5583333",,37,"60 / 65","55 / 60","","35 / 45","30 / 40","35+",112,0.23382046,0.10020877,0.47019868,4.3392855664905285,3.630727433797068,"sa3007467"
"Kevin Smith","BAL","SP","AAA","24.975",,43,"40 / 40","55 / 55","","45 / 50","45 / 50","35+",237.2,0.27145709,0.11277445,0.43791946,3.294529687177721,3.808022461180263,"sa3007710"
"James McArthur","PHI","SIRP","AA","25.3972222",,17,"50 / 55","","50 / 55","40 / 40","40 / 45","40",211.2,0.25802879,0.10188261,0.45985401,4.25196866996823,3.9542380557312287,"sa3007715"
"Lyon Richardson","CIN","SP","A+","22.2944444",,19,"45 / 50","45 / 50","50 / 50","45 / 55","45 / 55","40+",217.2,0.22505092,0.0885947,0.42492013,4.879012440532437,4.173518583772347,"sa3007727"
"Frank German","BOS","SIRP","AA","24.6166666",,32,"60 / 60","40 / 50","","45 / 50","35 / 40","40",203.2,0.24599542,0.08466819,0.43510055,4.065467222602397,3.766997870112106,"sa3007729"
"Aiden McIntyre","OAK","SIRP","AA","26.6861111",,43,"55 / 65","40 / 45","","45 / 55","30 / 40","35+",197,0.30126002,0.12256586,0.42462845,3.6091315697059394,3.7189827638961197,"sa3007733"
"William Holmes","LAA","SP","CPX","21.3694444",,40,"45 / 50","45 / 55","","45 / 55","30 / 50","35+",24.1,0.34234234,0.1981982,0.36170213,5.547952888214505,4.988655422629957,"sa3007744"
"Ryan Weiss","ARI","MIRP","AA","25.4",,39,"50 / 55","55 / 55","40 / 40","40 / 40","50 / 50","35+",244.2,0.21380633,0.06615532,0.4479889,4.377383559189364,4.0323297295291605,"sa3007778"
"Jackson Rees","TOR","SIRP","AAA","27.7611111",,32,"50 / 50","","70 / 70","","30 / 30","35+",85.2,0.3265896,0.07514451,0.55721393,1.89105113977886,2.3553134367077897,"sa3007818"
"Keegan Curtis","ARI","SIRP","AA","26.5944444",,42,"50 / 50","55 / 55","45 / 45","","40 / 40","35+",84.1,0.26373626,0.09065934,0.41891892,4.162054998661001,4.11560954028583,"sa3007833"
"Taj Bradley","TBR","SP","AA","21.1222222",,9,"60 / 65","40 / 45","","30 / 45","30 / 45","45+",200.1,0.28255528,0.08108108,0.42355372,2.6955075559570405,4.053378134914712,"sa3007839"
"Drew Rom","BAL","SP","AA","22.3861111",,15,"40 / 50","50 / 55","","","45 / 55","40+",254,0.28095238,0.06857143,0.49541284,2.9763781315587643,3.3075426903433285,"sa3007848"
"Dominic Pipkin","PHI","SIRP","A+","22.4972222",,35,"50 / 60","40 / 45","40 / 45","45 / 55","35 / 50","35+",166.1,0.18046133,0.11804613,0.45585216,4.92384564394301,5.14197421350407,"sa3007896"
"Randy Vasquez","NYY","MIRP","AA","23.5027777",,22,"50 / 50","","70 / 70","40 / 45","40 / 45","40",202.2,0.26221692,0.10131108,0.52079208,2.6200645894457475,3.927496143220376,"sa3007933"
"Durbin Feltman","BOS","SIRP","AAA","25.0444444",,45,"55 / 55","55 / 55","45 / 50","","35 / 40","35+",135.1,0.29432624,0.09219858,0.41791045,3.790642406400633,3.48359700044612,"sa3007959"
"Sean Hjelle","SFG","SP","AAA","24.9916666",,28,"45 / 45","45 / 45","","45 / 50","45 / 55","40",306.2,0.20977444,0.07067669,0.5701559,3.9032610233181653,3.951186033999424,"sa3007989"
"Julio Rodriguez","SFG","SIRP","A","22.2333333",,37,"55 / 60","","60 / 60","","30 / 40","35+",34.2,0.25,0.1474359,0.59770115,4.153845772940767,4.524987429848641,"sa3007992"
"Paul Richan","DET","SP","A","25.1055555",,22,"30 / 30","40 / 40","45 / 45","45 / 50","55 / 60","40",185.1,0.23280423,0.0462963,0.38140417,3.593523873138666,3.334430228156464,"sa3008025"
"Chris Vallimont","MIN","MIRP","AA","25.1277777",,27,"50 / 55","50 / 55","45 / 50","40 / 45","30 / 40","40",265,0.28222997,0.12195122,0.31515152,4.890567375338287,4.104720958867281,"sa3008026"
"Antonio Jimenez","TBR","SP","A","20.9944444",,36,"45 / 55","55 / 60","","40 / 50","30 / 50","40",144,0.28689884,0.11442786,0.53459119,3.062499310407529,3.7749330650317168,"sa3008074"
"Thaddeus Ward","BOS","MIRP","AA","25.3",,18,"45 / 50","50 / 55","45 / 45","40 / 45","40 / 45","40+",165.1,0.27936963,0.10601719,0.48877805,2.6129037884843433,3.445786228434621,"sa3008098"
"Grayson Rodriguez","BAL","SP","AAA","22.4666666",3,2,"70 / 70","70 / 70","60 / 60","70 / 80","40 / 50","65",238,0.3641189,0.07961783,0.41082164,2.571429045403649,2.801142266483241,"sa3008130"
"Matthew Liberatore","STL","SP","AAA","22.4944444",67,0,"45 / 45","55 / 55","60 / 60","40 / 45","50 / 60","50",264,0.24839006,0.07635695,0.45428571,3.3409092840084473,3.7968088291528805,"sa3008163"
"Abner Uribe","MIL","SIRP","AA","21.8722222",,13,"70 / 70","60 / 70","","","20 / 35","40+",65,0.29166667,0.17361111,0.45454545,4.569230651911902,4.655178187128182,"sa3008177"
"Ryan Rolison","COL","SP","AAA","24.8138888",,16,"40 / 40","40 / 45","60 / 60","40 / 45","45 / 50","40",231.2,0.24872057,0.0716479,0.44811321,4.3510846654005535,4.119343913285048,"sa3008244"
"Blake Rivera","SFG","SIRP","AA","24.3194444",,30,"55 / 55","","60 / 60","","40 / 40","40",129.2,0.24827586,0.11034483,0.57223796,4.71979457589444,3.853284420985444,"sa3008261"
"Davis Martin","CHW","SP","AA","25.3333333",,22,"55 / 55","40 / 45","50 / 50","30 / 30","40 / 45","35+",277.2,0.25558313,0.07030604,0.42064516,4.76470026375578,3.7697006299989013,"sa3008311"
"Lenny Torres","CLE","SP","A+","21.5527777",,26,"45 / 45","50 / 50","","45 / 55","40 / 50","40",92.1,0.2453271,0.13785047,0.44583333,5.263540588144815,5.049116372939664,"sa3008329"
"Rafael Marcano","PHI","SIRP","A","22.0388888",,34,"50 / 55","","55 / 55","30 / 35","30 / 50","35+",100.1,0.25396825,0.09750567,0.4904943,3.67774314765568,3.6152177495235818,"sa3008330"
"Kohl Franklin","CHC","SP","A+","22.6527777",,33,"45 / 50","","50 / 55","55 / 60","35 / 50","40",59,0.27586207,0.1302682,0.39726027,3.6610169491525424,4.20314059813815,"sa3008335"
"Eduar Segovia","PHI","SIRP","A","21.3166666",,24,"45 / 50","50 / 55","","30 / 45","30 / 40","40",95,0.30845771,0.12686567,0.36363636,3.789473684210526,4.007058129323238,"sa3008374"
"Logan Gillaspie","BAL","MIRP","AAA","25.0472222",,37,"60 / 60","45 / 50","45 / 45","40 / 45","40 / 40","35+",179.1,0.23076923,0.066313,0.46168959,4.165427812950706,3.7968022980922314,"sa3008386"
"Simeon Woods Richardson","MIN","SP","AA","21.6027777",,10,"40 / 45","40 / 45","50 / 50","55 / 60","50 / 60","45",199,0.30121951,0.08414634,0.41889117,3.753770823046385,3.145856023048971,"sa3008423"
"Levi Kelly","ARI","MIRP","AA","22.9722222",,44,"45 / 50","60 / 70","50 / 50","","20 / 35","35+",132.2,0.28904847,0.13105925,0.43092105,3.05277156105497,3.869330841127239,"sa3008500"
"Reese Olson","DET","SP","AA","22.7611111",,6,"55 / 55","60 / 60","50 / 55","60 / 60","30 / 40","45",232,0.23470411,0.10631896,0.46467818,4.306034447357289,4.269762624814427,"sa3008513"
"Mike Burrows","PIT","SIRP","AA","22.4888888",,12,"55 / 55","","70 / 70","40 / 45","40 / 40","45",129.1,0.28,0.0952381,0.38688525,2.5747415719042785,4.0287879879702055,"sa3008517"
"Tristan Beck","SFG","SP","AAA","25.8611111",,20,"50 / 50","","55 / 55","55 / 55","40 / 50","40",141.2,0.2552504,0.0904685,0.47409326,4.637645081570422,3.6936509065371212,"sa3008526"
"Adam Kloffenstein","TOR","SP","A+","21.6916666",,19,"45 / 50","50 / 55","40 / 45","40 / 50","30 / 50","40",184.2,0.24167694,0.11220715,0.538,4.6787013919323845,4.337499287701909,"sa3008578"
"Ethan Hankins","CLE","SP","AA","21.9472222",,15,"55 / 60","50 / 55","50 / 50","45 / 50","30 / 50","40+",63,0.29389313,0.11450382,0.53793103,2.714285796461735,3.285494720969,"sa3008589"
"Cody Morris","CLE","MIRP","AAA","25.5",,18,"55 / 55","","50 / 55","60 / 60","40 / 45","40+",150,0.32484076,0.07484076,0.41873278,3.23999995880127,2.8497001933420085,"sa3008653"
"Cole Winn","TEX","SP","AAA","22.4416666",53,0,"50 / 55","55 / 55","55 / 55","50 / 55","45 / 55","50",176,0.26213592,0.11234397,0.4199536,3.3238630239999143,4.3892398311430805,"sa3008662"
"Wikelman Gonzalez","BOS","SP","A","20.1083333",,4,"55 / 60","50 / 55","","55 / 60","25 / 50","45+",115.1,0.27463312,0.10691824,0.39272727,3.0433534399907547,4.089050538419186,"sa3008687"
"Reny Artiles","CLE","SP","A","20.2972222",,45,"40 / 45","45 / 50","45 / 50","45 / 50","30 / 45","35+",69.1,0.24390244,0.12195122,0.46733668,5.581734249756235,4.3765287019231405,"sa3008716"
"Angel Chivilli","COL","SIRP","DSL","19.7666666",,36,"45 / 55","","","50 / 55","30 / 50","35+",83.2,0.25641026,0.05128205,0.50877193,3.7649400101656356,2.816541695777685,"sa3009470"
"Yaifer Perdomo","ARI","SIRP","A","20.7166666",,46,"40 / 60","","40 / 50","","30 / 50","35+",101.2,0.31278539,0.12328767,0.40084388,4.249180195005442,3.792738415686149,"sa3009484"
"Reidis Sena","BOS","SIRP","A","21.075",,51,"55 / 60","40 / 50","","","20 / 35","35+",62.1,0.24230769,0.1,0.56050955,3.754010886636565,3.8695396741262784,"sa3009626"
"Nic Laio","PIT","SIRP","AAA","24.7666666",,45,"50 / 50","50 / 60","","35 / 45","45 / 50","40",102,0.31350114,0.05949657,0.45833333,4.676469276520988,2.998682449171004,"sa3009861"
"Richard Gallardo","CHC","SP","A","20.6611111",,46,"45 / 45","","45 / 45","50 / 55","35 / 55","35+",143.1,0.18810289,0.08360129,0.52954545,4.144187075923105,4.491134178845722,"sa3009990"
"Blair Calvo","COL","SIRP","AA","26.1861111",,31,"55 / 60","60 / 60","","","30 / 40","35+",107.2,0.25641026,0.10042735,0.45583039,4.8482989600346125,4.797616967331233,"sa3010116"
"Andrew Misiaszek","CLE","MIRP","AA","24.6944444",,47,"40 / 45","55 / 55","","45 / 50","35 / 50","35+",102.1,0.31674208,0.09728507,0.40725806,3.342020710623854,3.4648382989264115,"sa3010118"
"Luis Mey","CIN","SIRP","A","20.8611111",,38,"70 / 70","40 / 45","","35 / 45","20 / 35","35+",55.2,0.1638796,0.14715719,0.53723404,8.730533936475458,6.057509614484463,"sa3010130"
"Peyton Battenfield","CLE","MIRP","AAA","24.7333333",,25,"50 / 50","","50 / 50","45 / 45","35 / 45","40",167.1,0.29878049,0.06707317,0.40346535,2.3127494433485545,3.386127950172754,"sa3010133"
"Gavin Hollowell","COL","SIRP","AA","24.5",,32,"55 / 55","55 / 60","","","30 / 40","35+",51.2,0.36714976,0.07246377,0.40178571,2.4387080869178943,3.2335803312724476,"sa3010239"
"Tyrone Yulie","NYY","SIRP","A","20.75",,33,"60 / 70","50 / 55","","","20 / 30","35+",79,0.2295082,0.1420765,0.44607843,6.265820364333386,4.9895581828704785,"sa3010246"
"Austin Roberts","PIT","MIRP","AA","23.7694444",,47,"55 / 60","","50 / 50","50 / 50","40 / 40","40",115.2,0.32291667,0.08125,0.390681,3.6570607838231566,3.507573807427957,"sa3010254"
"Nic Enright","CLE","SIRP","AA","25.3222222",,48,"50 / 50","","55 / 55","","30 / 45","35+",87,0.37829912,0.07331378,0.30769231,2.5862068398528955,3.1678037567929644,"sa3010299"
"Nick Mikolajchak","CLE","SIRP","AAA","24.4527777",,20,"60 / 60","55 / 60","","50 / 55","40 / 45","40+",75.1,0.35153584,0.04778157,0.30538922,1.7920352016174044,2.836521544071913,"sa3010303"
"Jacob Wallace","BOS","SIRP","AA","23.725",,24,"60 / 60","50 / 60","","50 / 55","30 / 40","40",78.2,0.34718101,0.115727,0.31288344,4.690677662821775,4.2465499976148084,"sa3010374"
"Noah Davis","COL","SP","AA","25.0333333",,21,"45 / 45","50 / 55","50 / 50","40 / 45","40 / 50","40",159,0.24665676,0.09212481,0.42409639,4.075472431447809,4.827330038004246,"sa3010556"
"Hunter Brown","HOU","SP","AAA","23.6805555",97,0,"60 / 60","50 / 55","60 / 70","40 / 50","30 / 45","50",147,0.31279621,0.12638231,0.49415205,3.8571421064372733,3.784195915733049,"sa3010571"
"Louie Varland","MIN","SIRP","AA","24.4027777",,29,"50 / 55","40 / 50","","45 / 55","40 / 50","40",132.1,0.31809872,0.0786106,0.41772152,2.244332385875962,3.7023181314906783,"sa3010572"
"Hayden Wesneski","NYY","SP","AAA","24.4138888",,19,"50 / 55","60 / 60","","45 / 50","45 / 45","40+",182.2,0.27935223,0.0634278,0.48497854,3.399635758287824,3.5552386270014815,"sa3010617"
"Hunter Gaddis","CLE","MIRP","AA","24.0694444",,33,"50 / 50","45 / 45","40 / 40","55 / 60","40 / 45","40",146.1,0.32845528,0.06178862,0.3573487,3.751708558648131,3.3849838816550006,"sa3010621"
"Denny Larrondo","NYY","SP","CPX","19.9277777",,35,"45 / 60","","55 / 60","35 / 50","35 / 55","35+",58,0.24313725,0.14509804,0.3381295,4.810341495717221,5.108918547166435,"sa3010654"
"Zack Hess","DET","SIRP","AA","25.1916666",,25,"60 / 60","55 / 60","","40 / 45","40 / 45","40",80.1,0.29226361,0.14613181,0.37566138,3.1369291378347404,4.316518392934371,"sa3010777"
"Morgan McSweeney","BAL","SIRP","AA","24.6194444",,39,"55 / 55","60 / 60","","","30 / 40","35+",77,0.30357143,0.12202381,0.42702703,3.8571414239779047,4.052068488403625,"sa3010781"
"Andrew Schultz","PHI","SIRP","A+","24.7611111",,31,"70 / 70","45 / 50","","35 / 40","30 / 35","35+",17.1,0.25555556,0.17777778,0.42553191,8.307693831314277,5.220682980686795,"sa3010782"
"Cayne Ueckert","CHC","SIRP","AAA","25.9333333",,38,"60 / 60","50 / 55","","","30 / 40","40",63.1,0.28515625,0.13671875,0.46206897,1.9894725258535435,4.218704869463417,"sa3010789"
"Edwin Jimenez","MIL","SP","A","20.3944444",,26,"30 / 45","","55 / 60","40 / 50","25 / 60","35+",99,0.23404255,0.10874704,0.47154472,3.5454555700636115,4.131373597618409,"sa3010800"
"Dylan Spacke","BOS","SIRP","AA","24.1472222",,47,"45 / 45","60 / 60","","40 / 45","50 / 50","35+",109.2,0.2872807,0.08114035,0.47985348,3.2006081439537457,3.617453227376227,"sa3010812"
"Brandon Walter","BOS","SP","AA","25.6555555",,10,"60 / 60","60 / 60","","50 / 55","40 / 50","45",145.2,0.3407155,0.04770017,0.57099698,2.59496633197098,2.5723425485054947,"sa3010826"
"Colin Peluse","OAK","MIRP","AA","23.8972222",,14,"55 / 70","55 / 55","","40 / 45","35 / 45","40+",148,0.25041186,0.05930807,0.3725,3.1013513513513513,4.162550905885527,"sa3011126"
"Antoine Kelly","MIL","SIRP","A+","22.4138888",,15,"60 / 60","60 / 70","","","30 / 40","40+",67.2,0.32871972,0.14186851,0.42758621,4.921179824041644,4.101642587039171,"sa3011135"
"Sandy Gaston","TBR","SIRP","A","20.3833333",,17,"70 / 80","","50 / 55","45 / 50","30 / 40","45",90,0.28078818,0.1773399,0.51470588,5.3,4.954151441154071,"sa3011136"
"T.J. Sikkema","NYY","SP","A+","23.775",,18,"45 / 50","50 / 55","","40 / 50","45 / 60","40+",10.2,0.325,0.025,0.5,0.8437473345632117,2.090549529533785,"sa3011191"
"Nicio Rodriguez","NYY","SIRP","A","22.6694444",,32,"50 / 60","45 / 55","","","30 / 45","35+",65,0.26578073,0.11295681,0.5,6.230769413603839,4.129888244680254,"sa3011194"
"Gunner Mayer","PHI","SIRP","A","21.7694444",,37,"45 / 55","50 / 60","","30 / 45","30 / 50","35+",51,0.27350427,0.12393162,0.368,6.70588360690764,4.346906606862877,"sa3011199"
"Colby White","TBR","SIRP","AAA","23.8333333",,24,"70 / 70","45 / 50","","","30 / 40","40+",81.2,0.4169279,0.09717868,0.35460993,1.763266102299857,2.8441422651688373,"sa3011200"
"Quinn Priester","PIT","SP","AA","21.6361111",104,5,"50 / 50","","70 / 70","30 / 35","30 / 45","50",134.1,0.24558304,0.09363958,0.55865922,3.0818853601493443,3.974445662578089,"sa3011297"
"Erik Miller","PHI","MIRP","AA","24.225",,11,"45 / 50","50 / 55","50 / 55","55 / 60","30 / 50","40+",58.2,0.33603239,0.11740891,0.3902439,1.380681743368141,3.5214772926522895,"sa3011336"
"Will Ethridge","COL","SP","A+","24.3722222",,35,"40 / 40","45 / 50","","50 / 50","35 / 60","35+",152.1,0.20840065,0.05815832,0.49078341,4.253828345198354,4.355005294175132,"sa3011337"
"Caleb Freeman","CHW","SIRP","AA","24.1972222",,8,"55 / 60","50 / 55","55 / 60","","40 / 40","40",73.1,0.31847134,0.11783439,0.4011976,3.5590891194155527,4.006105310062306,"sa3011339"
"Seth Johnson","TBR","SP","A+","23.625",98,6,"55 / 60","50 / 60","45 / 50","40 / 45","30 / 50","50",123,0.29343629,0.08494208,0.46557377,2.7804881066952953,3.5819545291096806,"sa3011342"
"Taylor Floyd","MIL","SIRP","AA","24.4055555",,20,"50 / 50","60 / 70","","","40 / 40","40",66.2,0.34494774,0.10801394,0.48322148,3.915002062251015,3.564107852531481,"sa3011367"
"Josh Burgmann","CHC","SP","-2","24.2694444",,47,"40 / 45","40 / 50","55 / 60","40 / 45","35 / 50","35+",19,0.27848101,0.03797468,0.48076923,3.789473684210526,2.6094477040987263,"sa3011409"
"Nick Bennett","MIL","MIRP","AA","24.675",,31,"45 / 45","60 / 60","","45 / 45","35 / 40","35+",155.2,0.25263158,0.09323308,0.48899756,3.9314777729746897,4.2000390470410665,"sa3011410"
"JJ Goss","TBR","SP","A","21.3583333",,26,"40 / 45","50 / 55","","","35 / 55","40+",36.1,0.24489796,0.02040816,0.46153846,4.95412887381885,3.084742412825875,"sa3011420"
"Chris Murphy","BOS","MIRP","AA","23.9138888",,38,"45 / 50","40 / 40","45 / 50","50 / 55","35 / 40","35+",158.2,0.29411765,0.08359133,0.374677,3.5735302422818176,4.044943902365214,"sa3011431"
"J.C. Flowers","PIT","SIRP","AA","23.9583333",,21,"55 / 60","60 / 70","","40 / 50","40 / 45","40+",121.1,0.24427481,0.08206107,0.52225519,3.931319711318307,3.9101751064829076,"sa3011493"
"Brandon Williamson","CIN","SP","AA","24.0888888",63,4,"50 / 55","55 / 60","55 / 60","55 / 60","35 / 45","50",136,0.36091549,0.09330986,0.41034483,3.573530514347852,3.364683243655839,"sa3011494"
"Daniel Espino","CLE","SP","AA","21.3305555",10,1,"70 / 80","60 / 70","55 / 60","45 / 55","45 / 50","60",133.2,0.40850277,0.09796673,0.40077821,3.568577603079276,2.7392162203136476,"sa3011495"
"Ryan Jensen","CHC","MIRP","AA","24.4472222",,19,"60 / 60","50 / 50","45 / 50","45 / 50","35 / 45","40+",108.1,0.27668845,0.12854031,0.5546875,4.1538462757358925,4.274330818929526,"sa3011496"
"Ryne Nelson","ARI","SP","AAA","24.2583333",,6,"60 / 70","55 / 60","55 / 60","40 / 45","40 / 45","45+",161.1,0.33033033,0.08708709,0.38829787,3.793387831792306,3.716652408784446,"sa3011524"
"George Kirby","SEA","SP","AA","24.2388888",29,0,"70 / 70","40 / 45","50 / 50","45 / 50","55 / 70","55",115.1,0.3004386,0.04385965,0.51369863,2.341040294660867,3.1039890740182163,"sa3011526"
"Matt Canterino","MIN","MIRP","AA","24.3888888",,8,"55 / 55","55 / 60","50 / 55","55 / 60","40 / 45","45+",60.2,0.41048035,0.09170306,0.3853211,1.3351647652026184,2.7213303079847417,"sa3011530"
"Cole Waites","SFG","SIRP","A+","23.9",,40,"70 / 70","45 / 55","","","20 / 35","35+",38.1,0.4691358,0.14197531,0.44262295,4.226090671419983,2.5924145605177378,"sa3011556"
"Mitchell Stumpo","ARI","SIRP","AAA","25.8805555",,43,"50 / 55","50 / 55","","","30 / 35","35+",77.1,0.33225806,0.07419355,0.53672316,2.793103563090997,3.187767567784808,"sa3011585"
"Jack Weisenburger","OAK","SIRP","AA","24.5722222",,31,"55 / 55","70 / 70","","","30 / 35","40",73,0.33333333,0.14603175,0.39622642,3.4520553356936734,4.214849137234343,"sa3011607"
"Starlyn Castillo","PHI","SIRP","A","20.1944444",,41,"55 / 60","55 / 60","","40 / 50","30 / 45","35+",30,0.22222222,0.13333333,0.45783133,5.4,4.84679985082389,"sa3011608"
"Ethan Small","MIL","SP","AAA","25.2222222",,6,"50 / 55","","40 / 45","55 / 60","45 / 55","45",121.2,0.3244898,0.12653061,0.41129032,1.5534247630629967,3.751001527414615,"sa3011621"
"Joey Estes","OAK","SP","A+","20.5722222",,21,"55 / 60","40 / 45","","50 / 55","35 / 55","40",129,0.29981025,0.07969639,0.32698413,3.558139534883721,3.874820638384468,"sa3011637"
"Josh Wolf","CLE","MIRP","A","21.675",,34,"50 / 55","50 / 55","","40 / 50","30 / 45","40",73.2,0.23939394,0.10606061,0.56650246,5.131222428020277,4.267015113941204,"sa3011638"
"Conor Grammes","ARI","SIRP","A+","24.7916666",,21,"65 / 70","60 / 70","55 / 60","","30 / 35","40",40.2,0.27956989,0.10752688,0.4587156,6.196726930495746,4.047726440316272,"sa3011651"
"Drey Jameson","ARI","SP","AAA","24.7138888",77,3,"70 / 70","60 / 70","50 / 50","50 / 55","40 / 45","50",144.2,0.29575163,0.08333333,0.48901099,4.292625834367686,3.7676456836865144,"sa3011652"
"Tommy Henry","ARI","SP","AAA","24.7638888",,13,"45 / 50","50 / 55","","50 / 55","40 / 50","45",140.1,0.26072607,0.11221122,0.42276423,5.0023755462090636,4.391809084483184,"sa3011673"
"DJ Herz","CHC","MIRP","A+","21.3333333",,12,"50 / 55","45 / 50","","60 / 70","30 / 35","45",109,0.37045455,0.14090909,0.395,2.889909419976972,3.9085462182753345,"sa3011680"
"Yennier Cano","MIN","SIRP","AAA","28.1527777",,38,"50 / 50","50 / 55","","","45 / 45","35+",95.2,0.27294686,0.12318841,0.6173913,3.010453221762334,3.5922656009487737,"sa3011688"
"Noah Song","BOS","SP","A-","24.9333333",,19,"55 / 60","50 / 55","50 / 55","40 / 45","40 / 50","40+",17,0.29230769,0.07692308,0.41463415,1.0588235294117647,2.800574140820433,"sa3011695"
"Brendan Cellucci","BOS","SIRP","A+","23.8444444",,39,"50 / 50","","60 / 60","","20 / 35","35+",57,0.30882353,0.15808824,0.50714286,6.1578949428991665,4.277034476422829,"sa3011710"
"Sem Robberse","TOR","SP","A+","20.5611111",,8,"45 / 50","45 / 55","50 / 55","30 / 50","30 / 50","40+",121,0.23210832,0.07930368,0.47058824,3.64462896093943,4.018179966067673,"sa3011735"
"Brennan Malone","PIT","SP","A","21.6555555",,56,"50 / 50","50 / 55","50 / 55","40 / 50","35 / 50","35+",22,0.25263158,0.15789474,0.45833333,4.090909046575058,4.960065810038054,"sa3011741"
"Caleb Kilian","CHC","SP","AAA","24.9222222",,8,"55 / 55","45 / 45","45 / 50","45 / 50","60 / 70","45",136,0.2901354,0.04448743,0.51796407,2.0514704443798033,3.093663104776991,"sa3011773"
"Jean Pinto","BAL","SIRP","A+","21.3194444",,29,"50 / 60","60 / 60","","40 / 45","30 / 50","40",97.2,0.33591731,0.06976744,0.56018519,2.948805307183624,2.934054493286262,"sa3011803"
"Bradley Blalock","BOS","SP","A+","21.3583333",,36,"55 / 60","45 / 50","30 / 45","30 / 40","30 / 45","35+",93,0.2124105,0.09546539,0.4673913,4.451612994524494,4.445697832498792,"sa3011809"
"Blake Walston","ARI","SP","AA","20.85",,7,"35 / 45","45 / 50","55 / 60","45 / 55","35 / 55","45+",124.1,0.30902111,0.0806142,0.42019544,3.4745310265377,3.9181420935912756,"sa3011814"
"Tyler Schlaffer","CHC","SP","A","20.9444444",,34,"40 / 50","","45 / 50","45 / 55","30 / 45","40",78,0.23121387,0.0867052,0.40358744,4.84615372764994,4.6829631290712745,"sa3011815"
"Trevor McDonald","SFG","SP","A","21.1888888",,35,"45 / 50","45 / 50","50 / 55","","30 / 50","35+",88,0.25388601,0.10362694,0.5154185,3.579545600016507,4.852931701937395,"sa3011835"
"Andrew Dalquist","CHW","SP","A+","21.475",,13,"40 / 45","40 / 50","45 / 55","40 / 50","30 / 40","40",102.1,0.19175258,0.1443299,0.39802632,5.276873128091804,6.1479177578777735,"sa3011841"
"Matthew Thompson","CHW","SP","A+","21.7305555",,12,"45 / 50","40 / 45","50 / 55","40 / 50","35 / 50","40",99,0.22323462,0.10250569,0.45229682,5.090909777484633,4.894426496545799,"sa3011866"
"Cade Cavalli","WSN","SP","AAA","23.7222222",76,0,"70 / 70","45 / 50","","60 / 70","30 / 45","50",140.2,0.31543624,0.11241611,0.46417445,3.7109003397539206,3.7455675980274608,"sa3014421"
"Bobby Miller","LAD","SP","AA","23.0805555",59,0,"65 / 70","60 / 60","","45 / 55","40 / 45","50",68,0.3057554,0.05395683,0.43558282,2.911764705882353,3.488125881222855,"sa3014422"
"Asa Lacy","KCR","SIRP","AA","22.9222222",102,0,"60 / 70","60 / 70","55 / 60","45 / 50","30 / 35","50",61.2,0.32857143,0.16428571,0.36641221,5.108107844785337,4.718434921861581,"sa3014423"
"J.T. Ginn","OAK","SP","AA","22.9555555",,10,"50 / 55","60 / 60","","40 / 50","35 / 55","45",106.2,0.23325635,0.06235566,0.59440559,3.459374896902594,3.8397234844977,"sa3014428"
"Chris McMahon","COL","SP","A+","23.25",,14,"40 / 45","50 / 55","","45 / 55","35 / 50","40",114.1,0.24536082,0.06597938,0.39197531,4.172011847404807,4.559028429155218,"sa3014429"
"Max Meyer","MIA","SP","AAA","23.1444444",58,0,"55 / 60","60 / 70","","45 / 55","40 / 50","50",137.1,0.29316547,0.08633094,0.53592814,2.162621409282439,3.2867410971599202,"sa3014430"
"R.J. Dabovich","SFG","SIRP","AA","23.3138888",,17,"70 / 70","","55 / 60","","30 / 40","40+",40.1,0.44720497,0.08074534,0.2972973,3.123966449711311,2.5923805261132813,"sa3014431"
"Connor Phillips","CIN","MIRP","A+","21",,6,"50 / 60","60 / 60","50 / 55","","30 / 40","45",96,0.33809524,0.13809524,0.40487805,4.40625,4.268528233716886,"sa3014433"
"Jeff Criswell","OAK","MIRP","A+","23.15",,15,"55 / 60","55 / 60","45 / 50","40 / 45","30 / 40","40+",32.1,0.23622047,0.06299213,0.51190476,4.175258142457366,3.988429346221684,"sa3014435"
"Bryce Jarvis","ARI","SP","AA","24.3555555",,11,"50 / 50","50 / 55","45 / 45","50 / 55","40 / 55","45",99.1,0.26252983,0.10023866,0.40079365,4.620805605731201,4.57423564843238,"sa3014437"
