Name,Org,Pos,Current Level,Age,Top 100,Org Rk,FB,SL,CB,CH,CMD,FV,IP,K%,BB%,GB%,ERA,xFIP,playerId
"Adam Shoemaker","ATL","SIRP","CPX","19.7111111",,34,"50 / 60","","40 / 50","40 / 50","20 / 40","35+",5.1,0.23076923,0.26923077,0.6,6.75000402331592,6.713807810055533,"sa3017888"
"Jordan Wicks","CHC","SP","AA","22.9305555",,9,"40 / 45","45 / 50","40 / 45","60 / 70","35 / 60","45",7,0.15625,0.09375,0.33333333,5.142857142857143,5.247634056636265,"sa3017894"
"Landon Marceaux","LAA","SP","AA","22.8277777",,34,"40 / 40","55 / 60","55 / 55","30 / 40","35 / 55","35+",3.2,0.33333333,0,0.5,14.72725900146881,2.2437985672233394,"sa3017913"
"Eric Cerantola","KCR","SIRP","A+","22.2611111",,37,"55 / 60","55 / 60","","45 / 55","30 / 40","35+",4.2,0.39130435,0.30434783,0.5,1.928570016307308,6.577164282593804,"sa3017914"
"Mike Vasil","NYM","SP","A+","22.3805555",,19,"50 / 55","50 / 55","50 / 50","40 / 50","30 / 45","40",7,0.41666667,0,0.57142857,1.2857142857142858,1.7920517082725254,"sa3017915"
"Mason Miller","OAK","SIRP","A+","23.95",,27,"60 / 65","55 / 60","","40 / 45","30 / 40","40",6,0.375,0.125,0.66666667,1.5,3.608059358596802,"sa3017934"
"Peter Heubeck","LAD","SP","A","20.0388888",,24,"40 / 60","45 / 55","45 / 55","30 / 50","20 / 40","40",4,0.52941176,0.11764706,0.75,0,3.2871230363845827,"sa3017936"
"Christian Scott","NYM","SP","A+","23.1416666",,26,"50 / 50","55 / 60","","30 / 40","30 / 45","35+",3,0.09090909,0.09090909,0.44444444,3,5.65294872423013,"sa3017948"
"Dominic Hamel","NYM","SP","A+","23.4277777",,14,"50 / 50","55 / 60","55 / 55","45 / 50","30 / 45","40",3,0.77777778,0,0,0,0.2618699093659722,"sa3017949"
"Brock Selvidge","NYY","MIRP","CPX","19.9388888",,25,"45 / 60","","45 / 55","","20 / 40","40",3.2,0.28571429,0.07142857,0.55555556,2.4545431669114683,3.4226904087414987,"sa3017950"
"Eduardo Rivera","OAK","SIRP","CPX","19.1472222",,45,"55 / 60","","50 / 55","","20 / 40","35+",1,0.25,0,0,0,2.4661867141723635,"sa3017951"
"Chase Petty","CIN","SIRP","A+","19.3388888",,14,"60 / 60","60 / 70","","40 / 55","20 / 45","40+",5,0.28571429,0.04761905,0.35714286,5.4,3.5196153908967975,"sa3017963"
"Drew Gray","CHC","SP","A","19.2416666",,23,"40 / 55","","45 / 60","30 / 45","20 / 45","40+",4,0.5625,0.0625,0.83333333,0,0.7161867141723635,"sa3017964"
"Eric Silva","SFG","SP","A","19.8416666",,12,"40 / 45","40 / 50","45 / 50","40 / 50","25 / 60","40+",1,0.2,0.3,0.2,36,13.317422580718993,"sa3017965"
"Jacob Steinmetz","ARI","SP","CPX","19.0472222",,47,"40 / 50","","45 / 55","30 / 45","20 / 50","35+",1.1,0,0.4,0.4,6.750016696792419,15.391831673041928,"sa3017976"
"Alec Willis","STL","SP","CPX","19.35",,32,"40 / 50","","45 / 55","30 / 50","20 / 50","35+",1,0.33333333,0,1,0,2.1463789463043215,"sa3017992"
"Blake Beers","OAK","SP","A+","24.0583333",,25,"50 / 50","60 / 70","45 / 50","35 / 40","30 / 45","40",1,0.2,0,0.25,9,6.317422580718994,"sa3018004"
"Christian MacLeod","MIN","SP","A","22.3166666",,32,"30 / 45","","55 / 60","45 / 50","30 / 40","35+",1.2,0.625,0.25,1,0,1.746383695593019,"sa3018005"
"Hever Bueno","TEX","SIRP","AAA","27.7027777",,39,"50 / 50","55 / 60","","","30 / 35","35+",48.1,0.25462963,0.10648148,0.48148148,4.2827590713773604,4.164543141750247,"sa738180"
"Cory Thompson","STL","SIRP","AA","27.8694444",,26,"45 / 50","","","60 / 60","40 / 50","35+",42.2,0.26203209,0.10160428,0.42105263,3.5859380343464067,4.43254896898129,"sa738349"
"Fernery Ozuna","TEX","SIRP","AA","26.7416666",,45,"55 / 55","45 / 45","","50 / 55","50 / 50","35+",45.2,0.25888325,0.08629442,0.38135593,5.32116729055059,4.445431886396016,"sa739259"
"Yoan Aybar","CHW","SIRP","AAA","25.0916666",,32,"60 / 60","50 / 55","","","30 / 35","35+",46.1,0.23660714,0.14732143,0.31343284,6.215828020474882,5.832158071159502,"sa829086"
"Ryder Ryan","TEX","SIRP","AAA","27.2361111",,43,"55 / 55","","","","40 / 40","35+",45,0.26570048,0.09178744,0.408,5.6,4.912982836034563,"sa829853"
"Lucas Erceg","MIL","SIRP","AAA","27.2638888",,39,"60 / 65","55 / 70","","","30 / 40","35+",47.2,0.21126761,0.16431925,0.568,5.286712722595564,5.120652955045584,"sa872722"
"Hunter Schryver","CHW","SIRP","AAA","27.3416666",,29,"50 / 55","50 / 55","","","45 / 50","35+",43.1,0.23880597,0.13930348,0.44166667,4.984615969686182,5.192068699855168,"sa873263"
"Eury Ramos","CHC","SIRP","-1","24.8222222",,40,"60 / 60","","","55 / 55","30 / 35","35+",41.1,0.26136364,0.10227273,0.39423077,3.9193551401442206,4.424671827915042,"sa873729"
"Will Stewart","MIA","MIRP","AAA","25.0611111",,36,"40 / 40","55 / 55","","45 / 50","50 / 50","35+",99.2,0.19318182,0.08636364,0.56043956,4.334448602932689,4.710936015266887,"sa875247"
"Hobie Harris","MIL","SIRP","AAA","29.1194444",,36,"70 / 70","","","","30 / 35","35+",43.2,0.27868852,0.1147541,0.48148148,3.9160300782146797,4.425049716141682,"sa876068"
"Alan Rangel","ATL","SP","AA","24.9583333",,14,"55 / 55","","50 / 50","55 / 55","40 / 40","40",104.2,0.32,0.06117647,0.46640316,3.86942712766097,3.5586230190418626,"sa877578"
"Jasseel De La Cruz","ATL","SIRP","AA","25.1111111",,29,"60 / 60","60 / 60","","40 / 40","30 / 30","35+",56.1,0.20912548,0.12547529,0.42105263,7.0295864335087375,5.103004018710088,"sa879559"
"Angel Felipe","SDP","SIRP","AAA","24.9333333",,34,"60 / 60","55 / 60","","","20 / 20","35+",62.2,0.28467153,0.12043796,0.6442953,2.585106251843115,3.9851501304888464,"sa881181"
"Kade McClure","CHW","SP","AAA","26.4833333",,23,"50 / 55","50 / 55","45 / 50","","45 / 50","35+",105.1,0.25279642,0.07829978,0.45392491,4.870253399728384,3.859947733429908,"sa915622"
"Jose Soriano","LAA","SIRP","CPX","23.7944444",,49,"60 / 60","","50 / 55","30 / 40","30 / 40","35+",3.2,0.3,0.15,0.72727273,14.72725900146881,3.359746920974114,"sa916702"
"Joel Peguero","TBR","SIRP","AAA","25.2527777",,65,"70 / 70","55 / 60","","","35 / 40","35+",56.1,0.21487603,0.09504132,0.56603774,4.313609729130901,3.8262539897654144,"sa917689"
"Riley Pint","COL","SIRP","AAA","24.75",,36,"70 / 70","60 / 60","","55 / 55","20 / 30","35+",10.2,0.34693878,0.20408163,0.52631579,3.374998994171919,4.621219641685452,"sa917922"
"Jay Groome","SDP","SP","AAA","23.9527777",,9,"50 / 50","40 / 45","55 / 55","45 / 50","40 / 50","40+",97.1,0.32289157,0.08674699,0.45531915,4.808219523563221,3.7466137978242284,"sa917925"
"Sean Reynolds","MIA","SIRP","AA","24.2972222",,24,"55 / 55","50 / 55","","45 / 60","30 / 40","40",32,0.24832215,0.15436242,0.27160494,3.09375,5.616579366428778,"sa917966"
"Jordan Balazovic","MIN","SP","AAA","23.8861111",,16,"55 / 55","50 / 55","55 / 55","40 / 45","45 / 55","40+",97,0.23776224,0.08857809,0.47841727,3.618556701030928,4.2824756253625935,"sa918017"
"Tobias Myers","CHW","SP","AAA","24.0027777",,39,"45 / 45","","45 / 50","50 / 50","50 / 50","35+",117.2,0.30480167,0.05845511,0.34459459,3.9008496897386897,3.456194777742347,"sa918088"
"Yerry Rodriguez","TEX","SIRP","AAA","24.8083333",,26,"55 / 60","50 / 60","","30 / 35","40 / 40","40",81.2,0.28490028,0.09401709,0.44711538,4.6285718970118515,4.34345529578152,"sa918130"
"Scott Engler","TEX","SIRP","AAA","25.65",,46,"45 / 45","","40 / 40","","40 / 40","35+",53.1,0.28193833,0.10572687,0.48507463,3.7124994246662553,4.474600054578141,"sa918353"
"Brian Howard","OAK","SP","AAA","27.2805555",,37,"50 / 50","","45 / 50","45 / 50","50 / 55","40",110.2,0.19551935,0.0814664,0.35652174,5.855422224979835,5.785300435318447,"sa918377"
"Nathan Webb","KCR","MIRP","AA","24.9611111",,14,"70 / 70","55 / 60","","40 / 45","30 / 40","40+",59.1,0.37711864,0.08898305,0.4214876,3.9438196753420907,3.1166432370167656,"sa918814"
"Darius Vines","ATL","SP","AAA","24.2666666",,27,"45 / 50","","45 / 50","55 / 60","35 / 50","35+",111,0.29119639,0.06546275,0.44890511,2.918918918918919,3.8595641577297504,"sa918848"
"Alexander Vizcaino","CHC","SIRP","AA","25.2055555",,44,"60 / 60","50 / 50","","60 / 60","30 / 35","35+",19.2,0.2826087,0.20652174,0.5,5.949151580753718,5.526607042167879,"sa920272"
"Jose Hernandez","LAD","SIRP","AA","24.6",,45,"55 / 55","45 / 50","","45 / 50","40 / 40","35+",45.1,0.305,0.11,0.45945946,4.367647365096553,4.269686476834803,"sa928463"
"Luis Medina","OAK","MIRP","AA","23.2583333",58,4,"65 / 70","","60 / 70","45 / 55","30 / 40","50",106.1,0.29490022,0.13303769,0.50396825,3.385580099247187,4.0526846964142855,"sa928510"
"Michel Otanez","NYM","SIRP","AAA","25.0916666",,20,"70 / 70","50 / 55","","","20 / 35","40",40.1,0.30208333,0.21354167,0.34444444,5.132232052162366,5.533526511392894,"sa932611"
"Guillermo Zuniga","LAD","SIRP","AA","23.8222222",,46,"70 / 70","55 / 55","","40 / 40","30 / 30","35+",35.1,0.33793103,0.08965517,0.3375,3.0566042135856506,3.8411647451554796,"sa945024"
"Victor Castaneda","MIL","MIRP","AA","23.9416666",,31,"45 / 45","","45 / 45","55 / 55","40 / 40","35+",109,0.28232759,0.09698276,0.34456929,4.871559633027523,4.360080921485884,"sa978399"
